age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
26,admin.,0,1,1,-3,1,0,2,13,8,181,5,-1,0,3,0
33,admin.,1,1,0,220,1,0,2,27,8,345,1,-1,0,3,0
40,blue-collar,1,1,0,326,1,1,0,7,5,112,1,-1,0,3,0
42,technician,0,1,0,0,1,0,2,30,8,115,6,-1,0,3,0
46,blue-collar,1,1,0,123,0,0,0,20,1,381,3,-1,0,3,0
32,management,2,2,0,697,0,0,0,7,1,119,1,99,3,0,0
37,services,2,2,0,223,1,0,2,28,8,25,1,-1,0,3,0
39,management,1,2,0,894,1,0,0,20,0,491,1,326,1,1,0
31,technician,0,1,0,202,1,0,0,18,5,146,1,-1,0,3,0
34,management,2,2,0,0,0,0,0,21,1,191,2,-1,0,3,0
39,admin.,1,1,0,406,0,0,0,30,5,253,5,-1,0,3,0
55,services,1,1,0,96,0,0,1,30,5,340,2,-1,0,3,0
34,housemaid,1,1,0,0,1,0,2,30,10,154,1,-1,0,3,1
39,technician,1,2,0,-276,0,1,0,11,1,121,4,-1,0,3,0
58,retired,1,1,0,413,0,0,0,27,1,104,5,-1,0,3,0
37,blue-collar,1,0,0,655,1,0,0,5,3,127,2,258,4,0,0
56,retired,0,0,0,694,0,0,0,29,4,144,1,102,1,1,1
29,admin.,2,2,0,14,0,0,0,29,11,87,1,120,1,0,0
24,blue-collar,1,1,0,9,1,0,2,27,8,292,7,-1,0,3,0
39,admin.,1,1,0,260,1,0,0,17,0,146,1,281,1,0,0
52,blue-collar,0,0,0,-97,1,1,2,9,8,167,4,-1,0,3,0
30,blue-collar,1,1,0,125,1,0,2,29,8,238,2,-1,0,3,0
32,technician,2,2,0,930,0,0,0,27,1,85,7,-1,0,3,0
27,management,2,2,0,0,1,0,0,30,4,323,4,-1,0,3,0
58,blue-collar,1,0,0,73,0,0,2,17,6,116,1,-1,0,3,0
46,retired,1,0,0,-35,1,0,0,7,8,304,3,-1,0,3,0
41,services,1,3,0,88,1,0,0,11,8,105,1,336,2,0,0
38,services,1,1,0,435,1,0,2,23,8,193,2,-1,0,3,0
50,unemployed,0,1,0,717,1,0,0,30,4,113,1,-1,0,3,0
56,services,1,1,0,705,1,0,2,29,8,151,2,-1,0,3,0
33,blue-collar,0,1,0,-131,1,0,2,16,8,145,1,-1,0,3,0
36,admin.,2,1,0,47,0,1,0,9,5,36,6,-1,0,3,0
34,technician,1,2,0,544,1,1,0,18,9,58,2,-1,0,3,0
36,blue-collar,1,1,0,688,1,0,2,6,8,174,2,-1,0,3,0
45,management,1,2,0,242,0,0,0,30,0,587,1,-1,0,3,1
27,student,2,2,0,118,0,0,0,25,8,112,1,-1,0,3,0
45,admin.,1,1,0,-388,1,0,0,14,5,175,2,-1,0,3,0
46,blue-collar,1,0,0,147,1,0,0,6,8,116,2,169,3,0,0
37,entrepreneur,1,2,0,836,1,0,2,27,8,129,2,-1,0,3,0
36,technician,1,1,0,55,1,0,0,13,8,38,2,369,4,0,0
22,student,2,2,0,691,0,0,0,19,1,338,1,-1,0,3,1
51,services,1,1,0,0,0,1,2,26,6,565,3,-1,0,3,0
35,management,1,2,0,552,1,1,0,19,9,314,2,124,1,0,0
50,housemaid,1,0,0,0,0,0,2,20,6,179,2,-1,0,3,0
31,services,1,2,0,309,1,1,2,7,8,294,1,-1,0,3,0
47,services,2,1,0,33,1,0,0,5,8,298,1,-1,0,3,0
59,blue-collar,1,1,0,681,1,0,1,14,0,427,2,-1,0,3,0
41,blue-collar,1,0,0,4,0,0,0,23,5,74,5,-1,0,3,0
36,management,1,2,0,254,0,0,2,6,6,161,3,-1,0,3,0
35,management,2,2,0,252,1,0,0,8,1,89,2,-1,0,3,0
37,blue-collar,1,1,0,346,1,0,0,17,0,390,1,316,1,0,0
56,admin.,1,1,0,45,0,0,2,5,8,1467,1,-1,0,3,1
46,admin.,1,1,0,556,1,1,2,15,8,646,3,-1,0,3,1
28,blue-collar,2,1,0,56,1,0,2,23,8,66,1,-1,0,3,0
34,management,2,2,0,178,1,0,0,15,8,14,2,-1,0,3,0
56,technician,1,1,0,359,1,0,2,6,6,220,4,-1,0,3,0
44,blue-collar,0,1,0,221,0,0,0,30,5,149,13,-1,0,3,0
41,admin.,2,2,0,982,0,0,0,23,5,105,1,-1,0,3,0
34,technician,2,1,0,16,0,0,0,13,1,990,1,-1,0,3,1
34,management,2,2,0,1,0,0,0,19,9,582,1,-1,0,3,0
35,services,1,1,0,128,1,0,0,12,8,136,1,-1,0,3,0
56,blue-collar,1,0,0,828,1,0,0,14,8,214,1,349,1,0,0
37,management,0,2,0,0,1,0,0,11,8,217,6,-1,0,3,0
29,blue-collar,1,1,0,125,1,0,2,13,8,50,1,-1,0,3,0
41,management,1,2,0,140,1,0,2,5,6,65,3,-1,0,3,0
43,technician,2,1,0,593,1,0,2,5,8,55,1,-1,0,3,0
38,self-employed,1,1,0,746,0,0,2,20,6,256,3,-1,0,3,0
31,technician,1,1,0,589,1,1,2,21,8,151,1,-1,0,3,0
40,management,1,2,0,294,1,0,0,23,5,97,5,-1,0,3,0
45,admin.,1,1,0,644,0,1,1,22,5,92,1,-1,0,3,0
43,management,1,1,0,-26,1,0,2,16,8,343,1,-1,0,3,0
33,management,2,2,0,23,0,0,0,20,1,216,3,-1,0,3,0
37,admin.,1,1,0,7,1,0,0,27,8,224,7,105,1,1,0
44,blue-collar,1,1,0,508,1,0,0,20,0,222,1,154,1,0,0
48,management,1,3,0,0,1,0,0,8,8,612,1,344,1,1,0
57,blue-collar,1,0,0,93,1,0,1,17,0,137,1,-1,0,3,0
29,technician,2,2,0,0,1,0,2,7,8,104,2,-1,0,3,0
36,services,1,1,0,-11,1,0,0,30,5,172,28,-1,0,3,0
49,technician,1,2,0,523,1,0,0,3,7,152,2,-1,0,3,1
49,technician,1,1,1,-74,1,0,0,19,9,114,1,-1,0,3,0
35,management,1,2,0,0,0,0,0,11,5,89,1,-1,0,3,0
39,technician,2,1,0,122,1,0,2,2,6,158,1,-1,0,3,0
34,blue-collar,1,0,0,351,0,1,0,14,5,326,11,-1,0,3,0
57,self-employed,1,1,0,35,0,1,2,26,6,215,3,-1,0,3,0
25,services,2,1,0,64,0,0,0,21,5,71,11,-1,0,3,0
43,blue-collar,1,0,0,60,0,0,0,8,8,487,2,367,2,1,0
37,blue-collar,1,1,0,342,1,0,0,12,8,340,2,175,1,0,0
39,management,0,2,0,26,0,0,2,18,6,311,5,-1,0,3,0
40,management,1,2,0,0,0,0,0,10,9,147,1,96,8,2,1
34,admin.,1,1,0,79,1,0,2,23,8,83,1,-1,0,3,0
53,blue-collar,1,1,0,65,0,0,0,28,1,25,18,-1,0,3,0
44,management,1,2,0,332,1,0,0,23,5,497,5,-1,0,3,0
32,technician,0,1,0,-399,1,0,2,2,6,180,1,-1,0,3,0
50,technician,0,1,0,-54,1,1,0,13,8,698,2,292,1,0,1
29,services,1,0,0,-102,0,0,2,4,5,134,1,-1,0,3,0
73,retired,1,0,0,279,0,0,0,28,4,399,3,-1,0,3,1
52,technician,1,1,0,11,1,0,2,13,8,420,1,-1,0,3,0
32,admin.,2,1,0,92,1,0,0,18,8,110,1,315,2,0,0
49,housemaid,1,2,0,443,0,0,0,8,1,27,6,-1,0,3,0
53,entrepreneur,1,3,0,7,0,0,0,20,9,68,1,-1,0,3,0
43,blue-collar,1,0,0,232,0,1,0,15,8,45,1,-1,0,3,0
35,management,2,1,0,81,1,0,0,29,4,79,1,-1,0,3,0
35,services,2,1,0,414,1,0,0,20,0,11,5,319,2,1,0
31,technician,2,3,0,187,0,0,0,17,5,86,1,-1,0,3,0
48,management,1,2,0,0,0,0,0,28,1,16,16,-1,0,3,0
30,services,2,1,0,334,0,0,0,29,4,389,2,-1,0,3,0
47,services,1,1,0,2,0,1,0,21,5,71,15,-1,0,3,0
23,services,2,1,0,500,1,0,2,4,6,111,3,-1,0,3,0
29,technician,1,2,0,43,1,0,2,20,8,68,2,-1,0,3,0
56,housemaid,1,0,0,306,0,1,0,8,5,212,1,-1,0,3,0
52,admin.,1,1,0,0,0,0,0,22,0,91,2,275,1,0,0
55,retired,1,1,0,168,0,0,0,19,1,79,2,-1,0,3,0
43,entrepreneur,1,2,0,210,0,0,0,29,5,646,2,-1,0,3,0
34,blue-collar,1,1,0,518,1,0,0,11,8,206,1,-1,0,3,0
55,services,1,1,0,-31,0,1,0,13,1,81,2,-1,0,3,0
34,blue-collar,1,1,0,856,1,0,0,20,0,470,1,150,5,1,0
34,management,2,2,0,318,1,0,2,9,8,133,2,-1,0,3,0
43,self-employed,1,2,0,64,0,0,2,6,6,230,2,-1,0,3,0
39,blue-collar,1,0,0,800,1,0,0,19,9,76,6,-1,0,3,0
39,technician,2,3,0,75,0,0,2,6,6,26,1,-1,0,3,0
34,technician,2,1,0,347,1,0,0,6,3,154,2,197,6,0,0
67,retired,1,2,0,701,0,0,0,6,1,254,2,-1,0,3,1
34,entrepreneur,1,2,0,475,1,1,0,9,5,1156,1,-1,0,3,0
33,blue-collar,1,0,0,925,0,0,0,20,9,884,3,-1,0,3,0
45,entrepreneur,1,1,0,128,0,1,0,18,9,275,2,-1,0,3,0
59,technician,0,1,0,879,1,0,2,26,8,228,1,-1,0,3,0
33,services,1,1,0,478,0,0,0,30,0,475,2,-1,0,3,1
52,technician,0,1,0,280,0,0,0,14,5,393,5,-1,0,3,0
41,unemployed,1,0,0,819,0,0,0,9,3,244,3,-1,0,3,0
60,self-employed,2,1,0,27,0,0,0,22,1,40,2,-1,0,3,0
32,blue-collar,1,1,0,736,1,0,2,23,8,700,3,-1,0,3,0
28,management,2,2,0,224,1,0,0,2,3,97,3,-1,0,3,0
53,blue-collar,1,1,0,427,0,1,0,14,1,360,4,-1,0,3,0
38,blue-collar,1,1,0,376,1,0,2,7,8,1521,1,-1,0,3,0
46,management,1,2,0,523,1,0,0,6,8,105,4,366,2,0,0
53,entrepreneur,1,2,0,71,0,1,0,29,4,86,1,-1,0,3,0
38,technician,1,1,0,994,0,0,2,9,6,119,1,-1,0,3,0
37,services,1,0,0,52,1,0,2,7,8,359,1,-1,0,3,0
37,blue-collar,1,0,0,11,0,0,1,30,5,109,8,-1,0,3,0
37,technician,1,1,1,0,0,0,2,18,6,236,1,-1,0,3,0
66,retired,1,0,0,747,0,0,1,28,4,203,3,93,1,0,0
61,retired,1,1,0,313,0,1,2,3,5,42,1,-1,0,3,0
34,admin.,1,1,0,61,0,1,2,5,8,21,1,-1,0,3,0
30,services,0,1,0,0,1,0,0,13,8,172,1,-1,0,3,0
27,services,0,1,0,10,1,0,0,22,5,527,1,-1,0,3,0
37,services,1,1,0,658,1,0,1,23,5,175,1,-1,0,3,0
35,management,2,2,0,0,0,1,0,14,1,370,4,-1,0,3,0
50,technician,1,1,0,841,1,0,2,29,8,54,2,-1,0,3,0
39,management,1,1,0,0,1,0,0,27,1,63,3,-1,0,3,0
36,admin.,0,1,0,-37,1,0,2,27,8,151,1,-1,0,3,0
28,services,2,1,0,94,1,0,0,16,0,300,1,-1,0,3,0
39,self-employed,1,2,0,585,1,0,0,18,9,48,1,181,3,0,0
39,self-employed,1,1,0,235,0,0,2,9,6,217,1,-1,0,3,0
28,technician,1,1,0,232,1,1,0,29,4,72,1,261,1,0,0
47,technician,1,0,0,187,1,0,2,9,8,165,1,-1,0,3,0
53,management,1,2,0,12,0,0,0,27,1,345,10,-1,0,3,0
57,blue-collar,1,0,0,318,1,0,2,27,8,206,2,-1,0,3,0
47,services,1,1,0,405,0,1,0,8,1,994,2,-1,0,3,1
56,management,1,2,0,334,1,0,2,15,8,127,2,-1,0,3,0
38,admin.,1,0,0,0,1,0,2,2,6,29,32,-1,0,3,0
52,blue-collar,1,0,0,2,0,0,2,9,6,70,3,-1,0,3,0
46,technician,1,1,0,966,1,1,0,19,1,40,2,-1,0,3,0
57,blue-collar,1,0,1,195,0,1,1,30,5,185,4,-1,0,3,0
42,blue-collar,0,3,0,0,0,0,0,7,5,64,2,-1,0,3,0
57,unemployed,1,1,0,0,0,0,2,19,6,97,1,-1,0,3,0
51,housemaid,1,1,0,260,0,0,0,27,1,316,5,-1,0,3,0
53,self-employed,1,2,0,451,1,0,0,2,3,125,1,249,2,0,0
39,blue-collar,1,0,0,20,1,0,2,7,8,109,1,-1,0,3,0
36,management,1,2,0,23,0,0,0,26,1,133,11,-1,0,3,0
32,admin.,2,1,0,678,1,0,0,4,3,1579,1,246,4,0,1
31,management,1,2,0,459,0,0,0,28,1,13,14,-1,0,3,0
45,technician,0,1,0,976,1,0,0,17,0,183,1,338,2,0,0
32,housemaid,1,2,0,357,1,0,0,18,9,175,2,-1,0,3,0
52,unemployed,1,1,0,-9,0,0,2,9,6,123,1,-1,0,3,0
31,services,1,1,0,500,1,0,2,6,6,19,18,-1,0,3,0
43,entrepreneur,1,1,0,59,0,0,2,13,8,437,2,-1,0,3,0
47,housemaid,1,0,0,0,0,0,0,10,1,1225,2,-1,0,3,0
46,blue-collar,1,0,0,328,1,0,2,21,8,526,8,-1,0,3,0
34,management,0,1,0,291,0,0,0,7,1,91,2,-1,0,3,0
23,admin.,2,1,0,589,1,0,0,6,8,62,1,-1,0,3,0
35,admin.,1,1,0,725,1,0,0,20,9,219,7,133,1,0,0
27,management,1,2,0,802,0,0,0,22,11,569,1,-1,0,3,1
24,technician,1,1,0,556,1,0,0,18,1,460,2,-1,0,3,1
48,admin.,1,1,0,191,1,0,0,5,3,238,3,-1,0,3,0
31,technician,2,1,0,373,0,0,0,22,1,346,5,-1,0,3,0
53,management,1,2,0,37,0,0,0,28,1,51,9,-1,0,3,0
50,entrepreneur,1,1,0,806,1,1,0,7,8,141,8,297,2,1,0
38,services,1,1,0,-314,1,0,2,28,8,66,2,-1,0,3,0
39,blue-collar,1,1,0,285,1,1,2,6,8,209,1,-1,0,3,0
55,management,0,2,0,481,1,0,1,8,8,147,2,298,3,0,0
33,technician,2,2,0,137,0,0,0,25,1,88,4,-1,0,3,0
36,blue-collar,2,1,0,168,1,0,1,12,8,52,1,-1,0,3,0
38,admin.,0,1,0,156,1,0,2,17,6,544,3,-1,0,3,0
35,admin.,1,1,0,786,0,1,0,25,5,322,1,-1,0,3,0
30,services,1,1,0,0,1,0,2,9,8,20,1,-1,0,3,0
33,blue-collar,1,1,0,331,1,0,0,14,8,178,7,365,5,1,0
32,services,1,1,0,132,1,1,2,19,8,343,2,-1,0,3,0
42,admin.,1,1,0,529,1,1,0,19,9,193,3,-1,0,3,0
63,retired,1,1,0,474,0,0,0,25,4,423,1,-1,0,3,1
38,admin.,0,2,0,86,1,0,2,6,8,218,1,-1,0,3,0
39,services,1,1,0,186,1,0,0,17,0,433,1,-1,0,3,0
46,blue-collar,1,1,0,137,0,0,2,20,6,252,3,-1,0,3,0
76,retired,0,0,0,86,0,0,0,12,1,192,1,-1,0,3,0
28,management,2,3,0,81,0,1,0,8,5,158,1,-1,0,3,0
46,self-employed,1,2,0,137,1,1,2,5,8,246,1,-1,0,3,0
30,student,2,1,0,25,0,0,1,30,0,44,1,-1,0,3,0
60,management,1,2,0,759,0,0,0,14,1,136,2,-1,0,3,0
58,retired,1,1,0,764,0,0,0,12,1,219,4,-1,0,3,0
33,services,1,0,0,0,1,0,0,18,5,351,2,-1,0,3,0
77,retired,1,0,0,680,0,0,1,27,9,341,4,94,3,0,0
60,housemaid,1,0,0,0,0,1,1,22,5,124,1,-1,0,3,0
50,services,1,1,0,60,0,1,0,27,1,151,8,-1,0,3,0
50,management,1,1,0,732,0,0,0,7,0,736,7,-1,0,3,0
41,technician,1,2,0,177,1,0,1,11,5,117,2,-1,0,3,0
41,blue-collar,1,0,0,-204,1,1,2,6,6,42,1,-1,0,3,0
40,technician,1,1,0,990,1,0,0,6,3,252,3,-1,0,3,0
38,blue-collar,1,1,0,648,1,0,2,3,6,179,1,-1,0,3,0
34,technician,1,1,0,50,0,0,0,11,1,106,3,-1,0,3,0
72,retired,1,0,0,763,0,0,0,24,0,384,2,-1,0,3,1
34,blue-collar,1,1,0,470,1,1,0,20,0,217,1,-1,0,3,0
31,technician,1,1,0,0,0,1,0,19,1,144,4,-1,0,3,0
31,management,1,2,0,0,0,0,2,14,8,298,1,-1,0,3,0
55,management,1,2,0,-375,0,0,0,30,5,814,2,-1,0,3,1
25,unemployed,1,1,0,157,1,0,0,28,5,33,31,-1,0,3,0
39,management,2,2,1,-401,1,0,0,19,1,274,4,-1,0,3,0
56,management,1,2,0,856,1,1,0,4,3,70,4,7,7,1,0
32,blue-collar,2,1,0,53,1,0,0,18,9,276,1,195,1,0,0
32,entrepreneur,1,0,0,795,0,0,0,8,1,131,3,-1,0,3,0
53,admin.,0,1,0,0,1,1,0,30,0,586,2,-1,0,3,0
43,technician,2,1,0,34,0,0,1,30,5,29,1,-1,0,3,0
48,technician,1,1,0,5,0,0,2,9,6,65,6,-1,0,3,0
27,technician,2,1,0,15,1,0,0,25,5,67,3,-1,0,3,0
27,management,2,2,0,390,0,0,0,28,10,190,1,82,1,2,0
51,management,1,3,0,712,0,0,0,13,1,287,2,-1,0,3,0
33,blue-collar,1,1,0,-241,1,1,2,27,8,169,1,-1,0,3,0
58,housemaid,1,0,0,435,1,0,1,28,5,122,6,-1,0,3,0
54,technician,1,2,0,876,0,0,0,27,10,269,3,541,3,2,1
39,blue-collar,1,3,0,157,1,0,2,30,8,99,6,-1,0,3,0
55,blue-collar,1,0,0,284,0,1,1,14,5,252,4,-1,0,3,0
36,management,1,2,0,495,0,0,0,12,7,213,3,182,6,2,1
38,services,1,1,0,0,1,0,1,28,5,121,2,-1,0,3,0
52,management,1,1,0,428,1,0,2,30,8,153,1,-1,0,3,0
45,admin.,1,0,0,542,0,0,0,11,8,8,5,350,3,1,0
32,blue-collar,1,0,0,66,0,0,0,19,9,244,1,-1,0,3,0
58,blue-collar,0,1,0,314,0,0,2,25,6,67,2,-1,0,3,0
35,management,1,2,0,24,1,0,0,8,0,169,1,231,2,0,0
36,management,2,2,0,613,0,0,0,7,1,86,2,-1,0,3,0
45,blue-collar,1,1,0,192,1,0,0,13,8,154,5,176,1,1,0
49,management,1,1,0,321,0,0,2,9,6,135,3,-1,0,3,0
44,blue-collar,1,1,0,788,1,0,0,17,0,392,1,-1,0,3,0
37,blue-collar,0,1,0,48,1,0,2,8,8,133,2,-1,0,3,0
35,blue-collar,1,1,0,262,0,0,0,2,5,96,2,109,4,2,0
44,management,1,1,0,576,1,0,2,8,8,128,3,-1,0,3,0
59,entrepreneur,1,0,0,0,0,0,1,19,9,207,2,153,1,0,0
60,blue-collar,1,3,0,104,1,0,2,5,8,22,1,-1,0,3,0
45,admin.,1,1,0,295,1,0,0,23,5,92,1,-1,0,3,0
57,admin.,1,1,0,367,0,0,1,16,9,107,2,-1,0,3,0
30,blue-collar,2,0,0,71,1,0,2,19,8,122,6,-1,0,3,0
30,admin.,2,1,0,127,1,0,0,18,8,16,6,368,1,1,0
28,technician,2,2,0,356,0,0,0,2,7,76,2,-1,0,3,0
59,management,0,0,0,133,1,0,0,9,5,206,1,-1,0,3,0
32,technician,0,1,0,202,1,0,0,4,3,429,1,201,1,0,0
58,blue-collar,1,1,0,590,0,1,2,5,6,133,1,-1,0,3,0
28,self-employed,2,2,0,442,0,0,0,19,6,474,3,95,3,1,1
27,technician,2,2,0,808,1,0,0,15,8,578,1,364,1,1,0
38,management,2,2,0,427,1,0,0,6,8,17,3,169,2,0,0
53,technician,1,2,0,431,1,0,2,11,6,74,1,-1,0,3,0
33,management,0,2,0,0,1,1,0,19,1,275,8,-1,0,3,0
52,services,0,1,0,238,1,0,0,6,8,101,1,362,5,1,0
64,retired,1,2,0,846,0,0,0,11,3,671,1,181,3,0,1
40,blue-collar,2,1,0,3,0,0,0,19,9,998,1,-1,0,3,1
52,admin.,1,1,0,693,0,0,2,12,6,271,1,-1,0,3,0
28,student,2,1,0,0,1,0,2,15,8,133,3,-1,0,3,0
49,management,1,1,0,362,1,0,2,4,6,84,2,-1,0,3,0
28,technician,2,1,0,618,1,0,0,7,8,281,1,-1,0,3,0
87,retired,1,0,0,230,0,0,0,30,10,144,1,-1,0,3,1
36,services,1,0,0,179,0,0,2,9,6,411,1,-1,0,3,0
35,self-employed,1,2,0,980,0,0,0,2,1,428,2,336,6,0,0
33,admin.,1,2,0,79,1,0,0,22,10,249,2,335,2,0,1
25,management,2,2,0,808,0,0,0,18,11,267,2,114,2,0,1
69,retired,1,1,0,745,0,0,1,9,11,595,1,-1,0,3,0
48,management,2,1,0,290,1,0,0,21,5,257,2,-1,0,3,0
30,blue-collar,2,1,0,178,1,0,2,20,8,747,5,-1,0,3,0
59,management,1,2,0,0,0,0,0,27,1,87,4,-1,0,3,0
32,management,2,2,0,537,0,0,2,29,8,187,3,-1,0,3,0
28,blue-collar,2,1,0,416,1,0,2,13,8,452,2,-1,0,3,0
32,management,2,2,0,112,1,0,0,5,8,118,1,-1,0,3,0
58,blue-collar,1,1,0,0,0,1,0,14,0,101,5,-1,0,3,0
33,admin.,1,1,0,0,1,0,1,17,5,1448,7,-1,0,3,1
46,unemployed,0,0,0,23,0,0,0,21,9,344,1,-1,0,3,0
29,blue-collar,1,1,0,228,1,0,0,11,8,12,8,342,9,0,0
37,self-employed,1,1,0,215,1,0,2,6,6,61,1,-1,0,3,0
58,blue-collar,1,0,0,23,1,0,2,20,8,91,6,-1,0,3,0
34,management,1,1,0,293,1,0,2,21,8,162,3,-1,0,3,0
34,blue-collar,0,1,0,0,0,1,2,21,8,339,1,-1,0,3,0
49,entrepreneur,1,0,0,199,0,0,2,13,8,113,2,-1,0,3,0
53,admin.,1,1,0,459,0,0,0,5,0,558,1,-1,0,3,1
40,services,1,1,0,-378,1,1,0,13,8,541,1,295,6,0,0
30,blue-collar,2,0,0,395,0,0,0,21,9,429,1,-1,0,3,0
55,admin.,1,1,0,865,1,0,0,27,10,96,1,111,3,0,0
36,management,1,2,0,340,1,0,0,20,0,68,2,-1,0,3,0
26,management,1,2,0,265,0,0,0,30,4,650,2,-1,0,3,0
31,admin.,1,1,0,389,1,0,0,7,2,69,1,185,2,0,0
49,admin.,1,1,0,0,1,1,0,29,5,71,7,-1,0,3,0
54,management,1,2,0,384,1,0,0,12,8,30,7,-1,0,3,0
47,management,0,2,0,94,1,0,0,31,5,9,19,-1,0,3,0
49,blue-collar,1,0,0,937,1,0,2,12,6,66,1,-1,0,3,0
51,technician,1,1,0,500,1,0,0,20,9,26,6,-1,0,3,0
53,blue-collar,1,0,0,25,1,0,2,6,8,266,3,-1,0,3,0
35,management,1,2,0,365,0,0,0,21,9,168,2,-1,0,3,0
25,unemployed,2,1,0,34,0,1,2,4,5,316,1,-1,0,3,0
79,retired,1,0,0,429,0,0,1,8,5,1006,2,-1,0,3,1
21,student,2,1,0,6,0,0,2,9,8,622,1,-1,0,3,0
33,blue-collar,1,1,0,467,1,0,2,21,8,494,2,-1,0,3,0
52,unknown,1,0,0,247,0,0,0,29,5,268,6,-1,0,3,0
27,admin.,1,1,0,897,0,0,0,5,6,397,1,-1,0,3,1
31,student,2,2,0,64,0,0,0,15,11,208,1,105,2,2,0
49,unemployed,1,2,0,-471,1,0,0,20,9,77,3,185,7,0,0
28,admin.,2,2,0,14,0,0,0,1,6,201,1,-1,0,3,0
33,blue-collar,1,1,0,26,1,0,0,17,0,342,3,332,1,1,0
50,blue-collar,1,3,0,452,0,0,0,20,1,181,2,-1,0,3,0
42,blue-collar,2,1,0,382,1,0,0,13,8,294,1,-1,0,3,0
34,unemployed,1,1,0,0,1,0,0,13,8,172,1,-1,0,3,0
56,admin.,0,3,0,789,1,0,0,8,8,1022,1,360,2,0,0
33,blue-collar,2,1,0,142,1,0,0,14,8,123,1,360,3,1,0
34,admin.,1,1,0,645,1,0,2,19,8,420,1,-1,0,3,0
37,blue-collar,1,3,0,897,1,0,0,13,0,119,2,280,2,0,0
37,blue-collar,1,1,0,103,1,0,0,12,8,153,1,-1,0,3,0
35,admin.,2,1,0,847,1,0,0,11,8,85,2,-1,0,3,0
38,unknown,2,2,0,0,0,0,0,11,11,260,3,95,3,2,1
32,blue-collar,1,1,0,517,1,0,2,5,8,528,1,-1,0,3,0
49,services,1,1,0,66,1,1,0,21,9,59,4,-1,0,3,0
46,management,0,1,0,361,1,0,2,19,8,86,7,-1,0,3,0
42,entrepreneur,1,0,1,66,1,1,0,6,3,139,1,-1,0,3,0
36,blue-collar,1,3,0,70,1,0,2,8,8,219,4,-1,0,3,0
32,services,1,1,0,180,1,0,1,15,8,45,2,-1,0,3,0
49,technician,1,2,0,279,1,0,2,19,8,168,4,-1,0,3,0
46,services,1,1,0,4,0,0,0,30,0,268,1,261,5,1,1
36,admin.,1,1,0,465,1,0,2,20,8,160,1,-1,0,3,0
36,admin.,1,1,0,998,1,0,2,14,8,1044,2,-1,0,3,0
34,technician,1,1,0,550,0,1,0,9,5,601,1,-1,0,3,0
32,unemployed,2,2,0,336,1,0,2,8,8,139,1,-1,0,3,0
32,management,2,2,0,131,0,0,2,3,6,267,3,-1,0,3,0
43,management,1,2,0,348,0,1,0,15,5,88,3,-1,0,3,0
25,self-employed,2,2,0,453,1,0,0,17,5,134,1,-1,0,3,0
24,admin.,2,1,0,926,1,1,0,15,8,191,1,-1,0,3,0
40,management,0,2,0,502,1,0,0,3,3,267,4,270,3,1,0
48,blue-collar,2,0,0,316,0,0,2,5,6,560,2,-1,0,3,0
57,management,1,2,0,0,0,0,0,19,1,188,4,-1,0,3,0
45,admin.,1,1,0,72,1,1,0,15,8,262,2,352,2,0,0
33,self-employed,2,2,0,61,0,0,0,19,1,836,3,-1,0,3,1
38,technician,2,1,0,173,0,0,0,29,1,150,4,-1,0,3,0
26,services,2,1,1,-162,1,0,0,15,8,44,2,-1,0,3,0
30,management,2,2,0,47,0,1,0,31,5,11,17,-1,0,3,0
34,blue-collar,1,1,0,326,1,1,2,15,8,150,2,-1,0,3,0
52,blue-collar,1,0,0,36,0,0,0,13,1,109,2,-1,0,3,0
55,technician,1,1,1,-308,0,0,0,2,3,781,1,-1,0,3,1
52,entrepreneur,1,1,0,0,0,0,0,7,1,82,2,-1,0,3,0
29,self-employed,1,2,0,1,0,0,0,18,5,167,3,-1,0,3,0
28,student,2,1,0,153,0,0,0,23,5,1124,2,-1,0,3,1
58,management,1,1,0,139,0,0,0,27,8,188,1,161,2,1,0
29,management,2,2,0,21,1,0,0,14,8,107,4,371,3,0,0
48,technician,1,1,0,178,1,0,2,17,6,320,4,-1,0,3,0
35,blue-collar,1,1,0,444,1,0,0,15,0,244,3,-1,0,3,0
26,services,2,1,0,209,1,0,0,22,5,319,2,-1,0,3,0
31,admin.,1,1,0,0,1,1,0,18,9,79,3,-1,0,3,0
48,technician,1,1,0,427,0,0,2,14,8,201,1,-1,0,3,0
53,management,1,2,0,146,0,0,2,30,8,150,1,-1,0,3,0
59,retired,0,1,0,319,0,0,0,24,5,129,1,-1,0,3,0
28,unemployed,2,1,0,304,0,0,0,14,6,516,1,-1,0,3,0
41,blue-collar,1,0,0,389,1,0,2,16,6,127,2,-1,0,3,0
50,management,2,0,0,766,0,0,2,17,6,174,2,-1,0,3,0
31,admin.,1,1,0,0,1,0,0,29,5,82,5,-1,0,3,0
59,admin.,0,1,0,174,1,0,2,16,8,204,1,-1,0,3,0
33,technician,0,1,1,-305,0,1,2,9,8,109,1,-1,0,3,0
35,self-employed,1,1,0,670,0,0,0,9,5,378,1,-1,0,3,0
30,services,2,0,0,79,1,0,0,15,8,317,1,-1,0,3,0
24,services,1,1,1,110,1,0,2,23,8,27,1,-1,0,3,0
34,blue-collar,1,1,0,360,1,0,1,19,9,46,1,182,2,0,0
52,admin.,1,1,0,199,0,0,0,28,4,978,2,189,1,1,0
